"weekly_correlation","solution_diff","solved_ifr","it","initial_r0","incubation_period","distancing_effect","prop_susceptible","initial_shutdown","missing_death_rate"
0.87747649777969,26.5555555555547,0.00135949208665713,4309,2.75,4.5,0.4,0.6,2020-03-07,0.55
0.935231365950198,26.6666666666715,0.0313307069202175,1251,2,4,0.6,0.5,2020-03-07,0.4
0.904992180039721,26.6666666666715,0.0435370614307137,1287,2.25,5,0.7,0.5,2020-03-07,0.4
0.850446535598143,26.6666666666715,0.0133364167587831,1682,2.25,4.5,0.7,0.4,2020-03-09,0.4
0.540531591259845,26.6666666666715,0.00139857118812223,1685,3,4.5,0.7,0.4,2020-03-09,0.4
0.86834349521707,26.923076923078,0.00228820020237161,28,2.5,4,0.5,0.3,2020-03-07,0.35
0.864903644007123,26.923076923078,0.00831412404404639,657,2.25,4.5,0.6,0.4,2020-03-09,0.35
0.758199412518369,26.923076923078,0.00228654916398029,124,2.75,6,0.4,0.4,2020-03-07,0.35
0.937710302847693,27,0.00946812745515316,3399,2.75,6,0.7,0.6,2020-03-07,0.5
0.833187808353776,27,0.00156604113573207,3902,2.25,4,0.4,0.7,2020-03-09,0.5
0.86008644277739,27.076923076922,0.00114060489790193,808,2.5,4.5,0.4,0.6,2020-03-09,0.35
0.704252485053448,27.3333333333285,0.00258674589832017,1718,2.5,5.5,0.4,0.5,2020-03-09,0.4
0.931409379122145,27.4545454545441,0.00104819901946858,2403,2.5,4,0.4,0.7,2020-03-07,0.45
0.805039780842659,27.4545454545441,0.00351535264233167,2649,2.75,6,0.5,0.4,2020-03-09,0.45
0.788219659108934,27.4545454545441,0.00220440071541599,2213,2.5,5,0.4,0.5,2020-03-07,0.45
0.84934092567508,27.5454545454559,0.00110488125205444,2309,2.75,4.5,0.4,0.6,2020-03-07,0.45
0.928135450295395,27.5555555555547,0.045440216858922,4162,2.25,5,0.6,0.4,2020-03-07,0.55
0.864659738410253,27.5555555555547,0.00163544392025702,4933,2.5,4.5,0.5,0.7,2020-03-09,0.55
0.934543726676844,27.923076923078,0.0146313663232662,393,2.5,5.5,0.7,0.6,2020-03-07,0.35
0.927092830370217,27.923076923078,0.00202353060214844,469,2.75,5.5,0.6,0.7,2020-03-07,0.35
0.920835874431369,27.923076923078,0.00192357370310333,20,3,5.5,0.4,0.3,2020-03-07,0.35
0.821381688970454,27.923076923078,0.00256718029684684,700,3,6,0.7,0.4,2020-03-09,0.35
0.827894896790467,28,0.00155879329981574,3478,2.5,4,0.7,0.7,2020-03-07,0.5
0.932443471277615,28.076923076922,0.0365642936272017,331,2,4.5,0.5,0.6,2020-03-07,0.35
0.82466613330857,28.076923076922,0.0313541455120194,811,2,5,0.4,0.6,2020-03-09,0.35
0.838703378898056,28.5454545454559,0.00174066355398043,2659,2.75,4.5,0.6,0.4,2020-03-09,0.45
0.828135763822025,28.5555555555547,0.0309162855612893,4422,2.25,6,0.4,0.7,2020-03-07,0.55
0.875642252817924,28.6666666666715,0.0334037418837525,1551,2,4,0.6,0.3,2020-03-09,0.4
0.924613210912672,28.923076923078,0.00403230212730742,58,2.5,4.5,0.6,0.3,2020-03-07,0.35
0.835063355192717,29,0.00443000940612155,3832,2.25,4.5,0.5,0.6,2020-03-09,0.5
0.414738384776503,29,0.00159548499159987,3105,3,4,0.4,0.4,2020-03-07,0.5
0.883584686352055,29.4444444444453,0.00159371611934754,4720,3,5.5,0.4,0.5,2020-03-09,0.55
0.750177660306719,29.4444444444453,0.00135802054567119,4340,3,5,0.5,0.6,2020-03-07,0.55
0.924898943699547,29.4545454545441,0.008811420229786,2288,2.5,5,0.7,0.5,2020-03-07,0.45
0.874618376715159,29.5555555555547,0.00120739957861375,4903,2.5,4,0.4,0.7,2020-03-09,0.55
0.857196198038006,29.923076923078,0.00106136127521957,964,2.75,5,0.6,0.7,2020-03-09,0.35
0.848475462571452,29.923076923078,0.00101697943262094,995,3,5.5,0.7,0.7,2020-03-09,0.35
0.829849806801143,29.923076923078,0.00140035997289828,140,3,5,0.5,0.4,2020-03-07,0.35
0.907068298382977,30,0.00152836708765567,3703,2.5,4,0.4,0.5,2020-03-09,0.5
0.862126817064149,30,0.0150327738211575,3568,2.5,5.5,0.6,0.3,2020-03-09,0.5
0.626316335053285,30,0.0010867409724232,3835,3,4.5,0.5,0.6,2020-03-09,0.5
0.837520857772034,30.076923076922,0.00120364816269744,725,3,6,0.4,0.5,2020-03-09,0.35
0.860258534346275,30.3333333333285,0.0120174660472623,1726,2,4,0.5,0.5,2020-03-09,0.4
0.857614982774425,30.4545454545441,0.00110684696610358,2834,2.75,4.5,0.5,0.6,2020-03-09,0.45
0.920435724777169,30.5454545454559,0.00872187573512172,2399,2.75,6,0.7,0.6,2020-03-07,0.45
0.872046189347567,30.5454545454559,0.00279993141424106,2102,2.25,4,0.4,0.4,2020-03-07,0.45
0.864904936671626,30.5454545454559,0.00981139472972878,2657,2.25,4.5,0.6,0.4,2020-03-09,0.45
0.742761569126864,30.5454545454559,0.00238822075189442,2818,2.5,5.5,0.4,0.6,2020-03-09,0.45
0.927587075122254,30.5555555555547,0.00583854910857137,4252,2.25,4,0.6,0.5,2020-03-07,0.55
0.92585291801345,30.5555555555547,0.0114223796818602,4063,2.5,5,0.6,0.3,2020-03-07,0.55
0.807892158131273,30.5555555555547,0.00241420926748955,4949,2.75,6,0.5,0.7,2020-03-09,0.55
0.829571328786097,30.6666666666715,0.00498475573549879,1677,2.25,4,0.7,0.4,2020-03-09,0.4
0.855732156999411,31,0.0285054163868599,3876,2,4,0.7,0.6,2020-03-09,0.5
0.855684145131831,31,0.00335113330834276,3974,2.75,6,0.6,0.7,2020-03-09,0.5
0.799616346396881,31,0.0224132151457412,3117,2.25,5.5,0.4,0.4,2020-03-07,0.5
0.639206383508962,31,0.00169672296061957,3104,2.75,4,0.4,0.4,2020-03-07,0.5
0.82858859002083,31.076923076922,0.0470504193482285,611,2,5,0.4,0.4,2020-03-09,0.35
0.939410385104523,31.3333333333285,0.0177444192691888,1226,2,4,0.5,0.5,2020-03-07,0.4
0.840458412654438,31.5454545454559,0.00114759749519224,2919,2.75,5.5,0.4,0.7,2020-03-09,0.45
0.838776334705215,31.5555555555547,0.00410702477832213,4589,2.75,5,0.7,0.3,2020-03-09,0.55
0.874717549704422,31.6666666666715,0.00159902443812102,1208,2.5,4.5,0.4,0.5,2020-03-07,0.4
0.802105138827699,32,0.00110531949370412,3465,3,5,0.6,0.7,2020-03-07,0.5
0.866825158209393,32.076923076922,0.00242090129101871,349,2.75,6,0.5,0.6,2020-03-07,0.35
0.911356196753426,32.3333333333285,0.00113543520599496,1314,2.75,5,0.4,0.6,2020-03-07,0.4
0.870050646723222,32.3333333333285,0.00232823707045526,1570,3,5.5,0.6,0.3,2020-03-09,0.4
0.401963657735706,32.3333333333285,0.00134941696804237,1180,3,4,0.7,0.4,2020-03-07,0.4
0.852818690701117,32.4545454545441,0.00305752898910208,2700,3,6,0.7,0.4,2020-03-09,0.45
0.870661134782864,32.5555555555547,0.0059051492221475,4732,2.25,4.5,0.5,0.5,2020-03-09,0.55
0.837655046465706,32.5555555555547,0.00188408882292988,4259,2.75,4.5,0.6,0.5,2020-03-07,0.55
0.800798814303091,32.5555555555547,0.00285789968242536,4065,3,5,0.6,0.3,2020-03-07,0.55
0.634699775225114,32.5555555555547,0.00180655387711495,4635,3,4.5,0.5,0.4,2020-03-09,0.55
0.397205314851834,32.5555555555547,0.00177024087869304,4680,3,4,0.7,0.4,2020-03-09,0.55
0.783124510773114,32.923076923078,0.00139942639507969,813,2.5,5,0.4,0.6,2020-03-09,0.35
0.897019059725736,33,0.00331243092061027,3050,3,6,0.5,0.3,2020-03-07,0.5
0.827863524020361,33,0.00121195100305708,3459,2.75,4.5,0.6,0.7,2020-03-07,0.5
0.813881842574112,33,0.00153406141521734,3384,2.75,4.5,0.7,0.6,2020-03-07,0.5
0.843343824652571,33.076923076922,0.00291985845214491,249,2.75,6,0.5,0.5,2020-03-07,0.35
0.744468578793297,33.076923076922,0.0043349861305862,323,2.5,6,0.4,0.6,2020-03-07,0.35
0.835832709647557,33.4444444444453,0.00495941389101055,4832,2.25,4.5,0.5,0.6,2020-03-09,0.55
0.830460567956961,33.4444444444453,0.00702969740243851,4049,2.75,6,0.5,0.3,2020-03-07,0.55
0.809070499471546,33.4444444444453,0.00245198548525455,4619,2.75,5.5,0.4,0.4,2020-03-09,0.55
0.767626927357332,33.5555555555547,0.00223110799776138,4313,2.5,5,0.4,0.6,2020-03-07,0.55
0.786178050263798,33.6666666666715,0.00333518564507643,1013,2.5,5,0.4,0.3,2020-03-07,0.4
0.73650068216712,33.6666666666715,0.00433685511174147,1518,2.5,5.5,0.4,0.3,2020-03-09,0.4
0.709788503071193,33.6666666666715,0.00324839148025091,1618,2.5,5.5,0.4,0.4,2020-03-09,0.4
0.833548820037321,33.923076923078,0.00134598853667723,640,3,5,0.5,0.4,2020-03-09,0.35
0.894108126650031,34,0.00284799429201588,3195,3,5.5,0.7,0.4,2020-03-07,0.5
0.875481208917355,34,0.0221862737955623,3998,2.5,6,0.7,0.7,2020-03-09,0.5
0.833213834383584,34,0.00278227387640788,3407,2.25,4.5,0.4,0.7,2020-03-07,0.5
0.773521780790226,34,0.00206000336688253,3190,3,5,0.7,0.4,2020-03-07,0.5
0.757708160323391,34,0.00397393321053604,3024,2.75,6,0.4,0.3,2020-03-07,0.5
0.879822725471323,34.076923076922,0.0400171814208267,598,2.5,6,0.7,0.3,2020-03-09,0.35
0.870583343729369,34.076923076922,0.00131991247603927,833,2.5,4.5,0.5,0.6,2020-03-09,0.35
0.954959492020115,34.3333333333285,0.0148351725539123,1326,2,4,0.5,0.6,2020-03-07,0.4
0.898174662831656,34.3333333333285,0.0102821609730317,1077,2.25,4,0.7,0.3,2020-03-07,0.4
0.423149019250348,34.4545454545441,0.00193009223646644,2580,3,4,0.7,0.3,2020-03-09,0.45
0.812167394878616,34.6666666666715,0.00183159962532578,1619,2.75,5.5,0.4,0.4,2020-03-09,0.4
0.809988961274727,34.6666666666715,0.00129176947329129,1913,2.5,5,0.4,0.7,2020-03-09,0.4
0.585660247435669,34.6666666666715,0.00142477211176479,1160,3,4.5,0.6,0.4,2020-03-07,0.4
0.93624790243536,34.923076923078,0.0482271449274352,51,2,4,0.6,0.3,2020-03-07,0.35
0.837295661768256,34.923076923078,0.00285308343549738,683,2.5,4.5,0.7,0.4,2020-03-09,0.35
0.828265032859231,34.923076923078,0.00308693390986867,877,2.25,4,0.7,0.6,2020-03-09,0.35
0.889035452553824,35,0.0212812654940209,3137,2.25,5,0.5,0.4,2020-03-07,0.5
0.835874603460217,35.076923076922,0.00139531156308696,778,2.5,4,0.7,0.5,2020-03-09,0.35
0.826077657161647,35.076923076922,0.00293192631678125,932,2.25,4.5,0.5,0.7,2020-03-09,0.35
0.764330417646903,35.076923076922,0.00251946057079595,707,2.25,4.5,0.4,0.5,2020-03-09,0.35
0.906705484025902,35.4444444444453,0.00572805956617474,4888,2.5,5,0.7,0.6,2020-03-09,0.55
0.829094797014316,35.4545454545441,0.00154592574841769,2259,2.75,4.5,0.6,0.5,2020-03-07,0.45
0.821272989543487,35.4545454545441,0.00216831761738007,2565,3,5,0.6,0.3,2020-03-09,0.45
0.91972352108955,35.5555555555547,0.0196853346607965,4326,2,4,0.5,0.6,2020-03-07,0.55
0.850391408149223,35.5555555555547,0.00151516890454756,4325,3,6,0.4,0.6,2020-03-07,0.55
0.831685392489578,35.5555555555547,0.00404246810678799,4078,2.5,4,0.7,0.3,2020-03-07,0.55
0.812259937102247,35.5555555555547,0.00413025536183856,4638,2.5,5,0.5,0.4,2020-03-09,0.55
0.875805201796397,35.6666666666715,0.00168348285554724,1969,2.75,5.5,0.6,0.7,2020-03-09,0.4
0.835922875869422,35.6666666666715,0.00176029366361074,1983,2.5,4.5,0.7,0.7,2020-03-09,0.4
0.829039911728657,35.923076923078,0.00613841628456561,577,2.25,4,0.7,0.3,2020-03-09,0.35
0.921729397546379,36,0.0213424178596492,3226,2,4,0.5,0.5,2020-03-07,0.5
0.918417722468967,36,0.00318280442433801,3070,3,5.5,0.6,0.3,2020-03-07,0.5
0.879377499892135,36,0.0017735730306417,3444,2.75,5.5,0.5,0.7,2020-03-07,0.5
0.774404759811926,36,0.00156020316529103,3913,2.5,5,0.4,0.7,2020-03-09,0.5
0.734845159564834,36,0.00121952936450415,3340,3,5,0.5,0.6,2020-03-07,0.5
0.785772372522007,36.076923076922,0.00197924605330527,65,3,5,0.6,0.3,2020-03-07,0.35
0.92598308916374,36.4545454545441,0.00108762047801207,2820,3,5.5,0.4,0.6,2020-03-09,0.45
0.888727627375288,36.4545454545441,0.0258871935540299,2037,2.25,5,0.5,0.3,2020-03-07,0.45
0.410570090921069,36.4545454545441,0.00193349063217794,2030,3,4,0.5,0.3,2020-03-07,0.45
0.956256919081134,36.5454545454559,0.0301332754422865,2262,2.25,5,0.6,0.5,2020-03-07,0.45
0.825480942620976,36.5454545454559,0.00110679693055117,2340,3,5,0.5,0.6,2020-03-07,0.45
0.428376718874389,36.5454545454559,0.00192069893419211,2505,3,4,0.4,0.3,2020-03-09,0.45
0.867055470003734,36.5555555555547,0.00298807203011728,4675,3,6,0.6,0.4,2020-03-09,0.55
0.730841153030503,36.923076923078,0.00130474879786622,259,2.75,4.5,0.6,0.5,2020-03-07,0.35
0.853618271058615,37.076923076922,0.00182185968455838,827,2.25,4,0.5,0.6,2020-03-09,0.35
0.857023941929077,37.3333333333285,0.00292132989392095,1669,2.75,5.5,0.6,0.4,2020-03-09,0.4
0.604056592168645,37.4444444444453,0.00247979918142633,4035,3,4.5,0.5,0.3,2020-03-07,0.55
0.398836747495962,37.4545454545441,0.00118078090050248,2280,3,4,0.7,0.5,2020-03-07,0.45
0.816858024948302,37.5454545454559,0.00782763311039215,2848,2.5,6,0.5,0.6,2020-03-09,0.45
0.81538347908016,37.5555555555547,0.00150504545514021,4419,2.75,5.5,0.4,0.7,2020-03-07,0.55
0.916922064676378,37.6666666666715,0.00133849467367147,1370,3,5.5,0.6,0.6,2020-03-07,0.4
0.933029687813419,38,0.00941116536029729,3457,2.25,4.5,0.6,0.7,2020-03-07,0.5
0.839622959556461,38,0.00100928243723454,3909,2.75,4.5,0.4,0.7,2020-03-09,0.5
0.744504197252363,38,0.00221323984598874,3918,2.5,5.5,0.4,0.7,2020-03-09,0.5
0.9560501412212,38.076923076922,0.0169876807936954,57,2.25,4.5,0.6,0.3,2020-03-07,0.35
0.833519744051343,38.076923076922,0.00367839353093353,777,2.25,4,0.7,0.5,2020-03-09,0.35
0.955372912269746,38.3333333333285,0.0435739277049823,1467,2.25,5.5,0.6,0.7,2020-03-07,0.4
0.637447508699303,38.3333333333285,0.00112774699540865,1204,2.75,4,0.4,0.5,2020-03-07,0.4
0.854622839175048,38.4545454545441,0.00193814880828758,2653,2.5,4,0.6,0.4,2020-03-09,0.45
0.906290391422269,38.6666666666715,0.00486960226511375,1027,2.25,4,0.5,0.3,2020-03-07,0.4
0.85533837601426,38.6666666666715,0.00764038540095369,1699,2.75,6,0.7,0.4,2020-03-09,0.4
0.852248468741952,38.6666666666715,0.001537262640508,1634,2.75,4.5,0.5,0.4,2020-03-09,0.4
0.861941028259422,39,0.00119339105859481,3970,3,5.5,0.6,0.7,2020-03-09,0.5
0.849180286506124,39,0.00191438409209862,4000,3,6,0.7,0.7,2020-03-09,0.5
0.824250965970738,39,0.00157597454155773,3319,2.75,5.5,0.4,0.6,2020-03-07,0.5
0.68415890589948,39,0.00313072865051782,3718,2.5,5.5,0.4,0.5,2020-03-09,0.5
0.870949624477091,39.3333333333285,0.0194930882310416,1987,2.25,5,0.7,0.7,2020-03-09,0.4
0.855748585735583,39.4444444444453,0.00154485944994039,4964,2.75,5,0.6,0.7,2020-03-09,0.55
0.587750237922428,39.4444444444453,0.0015096537204596,4260,3,4.5,0.6,0.5,2020-03-07,0.55
0.816695809372975,39.4545454545441,0.00138555467499151,2384,2.75,4.5,0.7,0.6,2020-03-07,0.45
0.860412249367605,39.5454545454559,0.00189132056798694,2670,3,5.5,0.6,0.4,2020-03-09,0.45
0.395363069374883,39.5555555555547,0.00101281710641638,4980,3,4,0.7,0.7,2020-03-09,0.55
0.790158301994078,39.6666666666715,0.0176087500928997,1922,2.25,6,0.4,0.7,2020-03-09,0.4
0.8709717974221,40.076923076922,0.00158287111139659,302,2.25,4,0.4,0.6,2020-03-07,0.35
0.82528054925513,40.076923076922,0.00211277483430224,178,2.5,4,0.7,0.4,2020-03-07,0.35
0.84482041360785,40.4545454545441,0.00160545014145857,2609,2.75,4.5,0.4,0.4,2020-03-09,0.45
0.846774333122445,40.5555555555547,0.00128943680378965,4315,3,5,0.4,0.6,2020-03-07,0.55
0.834448363999999,40.6666666666715,0.00192834455433925,1015,3,5,0.4,0.3,2020-03-07,0.4
0.859430644732088,40.923076923078,0.00778816516420571,993,2.5,5.5,0.7,0.7,2020-03-09,0.35
0.765655584067873,41,0.00520475894141173,3812,2.25,5,0.4,0.6,2020-03-09,0.5
0.419143806479603,41.076923076922,0.00121639297053678,105,3,4,0.4,0.4,2020-03-07,0.35
0.854528291459745,41.4444444444453,0.0315771234744724,4876,2,4,0.7,0.6,2020-03-09,0.55
0.636235193099595,41.4545454545441,0.0012373625335001,2754,2.75,4,0.6,0.5,2020-03-09,0.45
0.855408751630799,41.5454545454559,0.0106028302802591,2043,2.5,5.5,0.5,0.3,2020-03-07,0.45
0.923993028662403,41.6666666666715,0.00182302783882622,1375,3,6,0.6,0.6,2020-03-07,0.4
0.916183983091747,41.6666666666715,0.0070014302184834,1174,2.75,6,0.6,0.4,2020-03-07,0.4
0.91002744705601,41.6666666666715,0.00186887671878287,1650,3,6,0.5,0.4,2020-03-09,0.4
0.855080500495623,41.6666666666715,0.00395652006498502,1774,2.75,6,0.6,0.5,2020-03-09,0.4
0.846983617213979,41.6666666666715,0.0017770055198369,1653,2.5,4,0.6,0.4,2020-03-09,0.4
0.530848199291156,41.6666666666715,0.00138867184438227,1135,3,4.5,0.5,0.4,2020-03-07,0.4
0.918766141117041,42,0.00169378796993583,3433,2.5,4.5,0.5,0.7,2020-03-07,0.5
0.836751881221436,42,0.00772137685468254,3688,2.5,5,0.7,0.4,2020-03-09,0.5
0.922356344210926,42.076923076922,0.0014634591689546,208,2.5,4.5,0.4,0.5,2020-03-07,0.35
0.787781910652758,42.076923076922,0.00103810625598472,419,2.75,5.5,0.4,0.7,2020-03-07,0.35
0.733681222858632,42.076923076922,0.0101572808197326,12,2.25,5,0.4,0.3,2020-03-07,0.35
0.821700482997892,42.3333333333285,0.00158503852608386,2000,3,6,0.7,0.7,2020-03-09,0.4
0.921929703098864,42.4545454545441,0.0145806543752874,2088,2.5,5,0.7,0.3,2020-03-07,0.45
0.916841916369023,42.4545454545441,0.00124353700991664,2470,3,5.5,0.6,0.7,2020-03-07,0.45
0.73743097585368,42.5454545454559,0.00327121586164554,2524,2.75,6,0.4,0.3,2020-03-09,0.45
0.388741715936285,42.5555555555547,0.00238791235250747,4030,3,4,0.5,0.3,2020-03-07,0.55
0.861409645057237,42.6666666666715,0.00218965992516421,1034,2.75,4.5,0.5,0.3,2020-03-07,0.4
0.855745262123221,42.923076923078,0.00187827045626287,534,2.75,4.5,0.5,0.3,2020-03-09,0.35
0.697473491724793,42.923076923078,0.00301209376298941,618,2.5,5.5,0.4,0.4,2020-03-09,0.35
0.889410872369865,43,0.00237292745316899,3108,2.5,4.5,0.4,0.4,2020-03-07,0.5
0.923715560640974,43.076923076922,0.00173440636423564,458,2.5,4.5,0.6,0.7,2020-03-07,0.35
0.852684968583086,43.076923076922,0.00400224787819017,999,2.75,6,0.7,0.7,2020-03-09,0.35
0.836759039758939,43.4545454545441,0.00180255411445955,2250,3,6,0.5,0.5,2020-03-07,0.45
0.771531846956538,43.4545454545441,0.0206598679515468,2517,2.25,5.5,0.4,0.3,2020-03-09,0.45
0.925389686760747,43.5454545454559,0.0372101562367983,2398,2.5,6,0.7,0.6,2020-03-07,0.45
0.923738804586432,43.5454545454559,0.00598551696234272,2152,2.25,4,0.6,0.4,2020-03-07,0.45
0.868184779284489,43.6666666666715,0.0100432845753853,1348,2.5,6,0.5,0.6,2020-03-07,0.4
0.832151104469775,43.6666666666715,0.00115441259904534,1740,3,5,0.5,0.5,2020-03-09,0.4
0.889309056543394,43.923076923078,0.00173835913242607,295,3,5.5,0.7,0.5,2020-03-07,0.35
0.902394361176447,44,0.00298877718283576,3483,2.5,4.5,0.7,0.7,2020-03-07,0.5
0.621424366482492,44,0.00109922425588147,3860,3,4.5,0.6,0.6,2020-03-09,0.5
0.414172909808137,44,0.00211597249854398,3005,3,4,0.4,0.3,2020-03-07,0.5
0.901224957560344,44.3333333333285,0.00105483487171758,1428,2.5,4,0.5,0.7,2020-03-07,0.4
0.402190832296843,44.4444444444453,0.00178688889930813,4180,3,4,0.7,0.4,2020-03-07,0.55
0.890114910318627,44.4545454545441,0.041261607168411,2376,2,4,0.7,0.6,2020-03-07,0.45
0.499090880747007,44.5454545454559,0.00212648170484105,2085,3,4.5,0.7,0.3,2020-03-07,0.45
0.920627735362057,44.5555555555547,0.00356157176056294,4070,3,5.5,0.6,0.3,2020-03-07,0.55
0.851724069709142,44.5555555555547,0.0374064057651803,4106,2,4.5,0.4,0.4,2020-03-07,0.55
0.839953323062065,44.5555555555547,0.00948466593614155,4937,2.25,5,0.5,0.7,2020-03-09,0.55
0.87718040940423,44.6666666666715,0.0113858213878419,1973,2.5,6,0.6,0.7,2020-03-09,0.4
0.429917472726562,44.6666666666715,0.0013167581867364,1605,3,4,0.4,0.4,2020-03-09,0.4
0.922792177040578,45,0.012085167795008,3188,2.5,5,0.7,0.4,2020-03-07,0.5
0.78586720605341,45,0.00545149036699375,3901,2,4,0.4,0.7,2020-03-09,0.5
0.950325238604228,45.3333333333285,0.0449741646575449,1062,2.25,5,0.6,0.3,2020-03-07,0.4
0.807209190469414,45.3333333333285,0.0021430689710931,1065,3,5,0.6,0.3,2020-03-07,0.4
0.879811219965434,45.5454545454559,0.00187171628674451,2344,2.75,5.5,0.5,0.6,2020-03-07,0.45
0.826395260020148,45.5454545454559,0.0152421327121284,2001,2,4,0.4,0.3,2020-03-07,0.45
0.918919370835774,46,0.0259816850229361,3182,2.25,4.5,0.7,0.4,2020-03-07,0.5
0.898031941334127,46,0.00164939907034558,3350,3,6,0.5,0.6,2020-03-07,0.5
0.95207922474248,46.076923076922,0.0158117376315347,473,2.5,6,0.6,0.7,2020-03-07,0.35
0.802198196680789,46.076923076922,0.0153330807938004,706,2,4.5,0.4,0.5,2020-03-09,0.35
0.855733841777019,46.3333333333285,0.00102062001213672,1834,2.75,4.5,0.5,0.6,2020-03-09,0.4
0.618060337521743,46.3333333333285,0.00109308681800424,1210,3,4.5,0.4,0.5,2020-03-07,0.4
0.833623950864471,46.5555555555547,0.0019332313673899,4640,3,5,0.5,0.4,2020-03-09,0.55
0.734186802099762,46.6666666666715,0.00452052401448026,1723,2.5,6,0.4,0.5,2020-03-09,0.4
0.455218147100571,46.6666666666715,0.00176188955791074,1505,3,4,0.4,0.3,2020-03-09,0.4
0.788608865357222,46.923076923078,0.00308838141876765,13,2.5,5,0.4,0.3,2020-03-07,0.35
0.849106661678909,47,0.00213206630426947,3653,2.5,4,0.6,0.4,2020-03-09,0.5
0.833935657699905,47,0.00173787398009641,3640,3,5,0.5,0.4,2020-03-09,0.5
0.922444152795466,47.076923076922,0.019942397527471,182,2.25,4.5,0.7,0.4,2020-03-07,0.35
0.878746748942399,47.3333333333285,0.00203471308257931,1153,2.5,4,0.6,0.4,2020-03-07,0.4
0.874948035349458,47.3333333333285,0.0342550959618512,1687,2.25,5,0.7,0.4,2020-03-09,0.4
0.858107474675703,47.3333333333285,0.00580806909520717,1243,2.5,5.5,0.5,0.5,2020-03-07,0.4
0.79262325331821,47.5454545454559,0.00605216665280492,2312,2.25,5,0.4,0.6,2020-03-07,0.45
0.838560566931821,47.5555555555547,0.00238238932697651,4639,2.75,5,0.5,0.4,2020-03-09,0.55
0.923679211152735,47.6666666666715,0.00125764103819602,1220,3,5.5,0.4,0.5,2020-03-07,0.4
0.859846595777166,47.6666666666715,0.00195810273330775,1869,2.75,5.5,0.6,0.6,2020-03-09,0.4
0.928184170632555,48.076923076922,0.00106704566353724,345,3,5.5,0.5,0.6,2020-03-07,0.35
0.824107798691019,48.076923076922,0.00204269814648249,584,2.75,4.5,0.7,0.3,2020-03-09,0.35
0.926959819493553,48.4545454545441,0.00217405845458172,2139,2.75,5,0.5,0.4,2020-03-07,0.45
0.74386358761116,48.4545454545441,0.0076484506925643,2123,2.5,6,0.4,0.4,2020-03-07,0.45
0.860923891801423,48.5454545454559,0.00111680237939219,2939,2.75,5,0.5,0.7,2020-03-09,0.45
0.946204558891035,48.5555555555547,0.0298198676642066,4451,2,4,0.6,0.7,2020-03-07,0.55
0.817380817229499,48.5555555555547,0.00132331488797019,4865,3,5,0.6,0.6,2020-03-09,0.55
0.422444656829652,48.5555555555547,0.00234508061397343,4530,3,4,0.5,0.3,2020-03-09,0.55
0.848067882608026,48.6666666666715,0.00236698602725847,1553,2.5,4,0.6,0.3,2020-03-09,0.4
0.894152745312804,48.923076923078,0.00324345630473171,283,2.5,4.5,0.7,0.5,2020-03-07,0.35
0.871355923795734,49,0.00176293560334989,3402,2.25,4,0.4,0.7,2020-03-07,0.5
0.846908181340808,49,0.00142320953714929,3853,2.5,4,0.6,0.6,2020-03-09,0.5
0.828657421908412,49,0.0320880854919304,3322,2.25,6,0.4,0.6,2020-03-07,0.5
0.587077860944268,49.3333333333285,0.00189543608625174,1060,3,4.5,0.6,0.3,2020-03-07,0.4
0.931398354230864,49.4444444444453,0.00257251673030339,4264,2.75,5,0.6,0.5,2020-03-07,0.55
