"Entity_Name","Fiscal_Year","current_population_actual","lead_pop_actual","Entity_ID","variable","value","val_per_capita","variable_pretty"
"Shasta",2003,174527,176513,45,"Other_Operating_Expenditures_Plant_Acquisition",1906364,10.8001337012005,"Other Operating Expenditures Plant Acquisition"
"Shasta",2004,176513,177568,45,"Other_Operating_Expenditures_Plant_Acquisition",560801,3.15823233916021,"Other Operating Expenditures Plant Acquisition"
"Shasta",2005,177568,178452,45,"Other_Operating_Expenditures_Plant_Acquisition",452030,2.53306211194047,"Other Operating Expenditures Plant Acquisition"
"Shasta",2006,178452,179299,45,"Other_Operating_Expenditures_Plant_Acquisition",128126,0.714594057970206,"Other Operating Expenditures Plant Acquisition"
"Shasta",2007,179299,180450,45,"Other_Operating_Expenditures_Plant_Acquisition",1815207,10.0593349958437,"Other Operating Expenditures Plant Acquisition"
"Shasta",2008,180450,180901,45,"Other_Operating_Expenditures_Plant_Acquisition",710182,3.92580472191972,"Other Operating Expenditures Plant Acquisition"
"Shasta",2009,180901,177324,45,"Other_Operating_Expenditures_Plant_Acquisition",542884,3.0615370733798,"Other Operating Expenditures Plant Acquisition"
"Shasta",2010,177324,178031,45,"Other_Operating_Expenditures_Plant_Acquisition",79895,0.44877015800619,"Other Operating Expenditures Plant Acquisition"
"Shasta",2011,178031,178586,45,"Other_Operating_Expenditures_Plant_Acquisition",132044,0.739386066097007,"Other Operating Expenditures Plant Acquisition"
"Shasta",2012,178586,178980,45,"Other_Operating_Expenditures_Plant_Acquisition",109378,0.611118560733043,"Other Operating Expenditures Plant Acquisition"
"Shasta",2013,178980,NA,45,"Other_Operating_Expenditures_Plant_Acquisition",73593,NA,"Other Operating Expenditures Plant Acquisition"
"Siskiyou",2003,44171,44225,47,"Other_Operating_Expenditures_Plant_Acquisition",708740,16.0257772752968,"Other Operating Expenditures Plant Acquisition"
"Siskiyou",2004,44225,44424,47,"Other_Operating_Expenditures_Plant_Acquisition",236527,5.32430668107329,"Other Operating Expenditures Plant Acquisition"
"Siskiyou",2005,44424,44225,47,"Other_Operating_Expenditures_Plant_Acquisition",114666,2.5927868852459,"Other Operating Expenditures Plant Acquisition"
"Siskiyou",2006,44225,44192,47,"Other_Operating_Expenditures_Plant_Acquisition",120935,2.73658128167994,"Other Operating Expenditures Plant Acquisition"
"Siskiyou",2007,44192,44502,47,"Other_Operating_Expenditures_Plant_Acquisition",66943,1.50426947103501,"Other Operating Expenditures Plant Acquisition"
"Siskiyou",2008,44502,44489,47,"Other_Operating_Expenditures_Plant_Acquisition",3226,0.0725123064128212,"Other Operating Expenditures Plant Acquisition"
"Siskiyou",2009,44489,44964,47,"Other_Operating_Expenditures_Plant_Acquisition",68421,1.52168401387777,"Other Operating Expenditures Plant Acquisition"
"Siskiyou",2012,44154,43799,47,"Other_Operating_Expenditures_Plant_Acquisition",1223268,27.9291308020731,"Other Operating Expenditures Plant Acquisition"
"Siskiyou",2013,43799,NA,47,"Other_Operating_Expenditures_Plant_Acquisition",26313,NA,"Other Operating Expenditures Plant Acquisition"
"Solano",2003,406907,407135,48,"Other_Operating_Expenditures_Plant_Acquisition",1054480,2.59000085966571,"Other Operating Expenditures Plant Acquisition"
"Solano",2004,407135,405323,48,"Other_Operating_Expenditures_Plant_Acquisition",719249,1.77450823170656,"Other Operating Expenditures Plant Acquisition"
"Solano",2005,405323,404923,48,"Other_Operating_Expenditures_Plant_Acquisition",2412656,5.9583081227789,"Other Operating Expenditures Plant Acquisition"
"Solano",2006,404923,404485,48,"Other_Operating_Expenditures_Plant_Acquisition",2722809,6.73154505111438,"Other Operating Expenditures Plant Acquisition"
"Solano",2007,404485,404838,48,"Other_Operating_Expenditures_Plant_Acquisition",1585463,3.91628997277924,"Other Operating Expenditures Plant Acquisition"
"Solano",2008,404838,405670,48,"Other_Operating_Expenditures_Plant_Acquisition",3951689,9.74114181477556,"Other Operating Expenditures Plant Acquisition"
"Solano",2009,405670,414095,48,"Other_Operating_Expenditures_Plant_Acquisition",4981660,12.0302346080006,"Other Operating Expenditures Plant Acquisition"
"Solano",2010,414095,416932,48,"Other_Operating_Expenditures_Plant_Acquisition",5492921,13.1746208014736,"Other Operating Expenditures Plant Acquisition"
"Solano",2011,416932,420757,48,"Other_Operating_Expenditures_Plant_Acquisition",4837919,11.4981307500529,"Other Operating Expenditures Plant Acquisition"
"Solano",2012,420757,424788,48,"Other_Operating_Expenditures_Plant_Acquisition",3413499,8.03577078448544,"Other Operating Expenditures Plant Acquisition"
"Solano",2013,424788,NA,48,"Other_Operating_Expenditures_Plant_Acquisition",1760833,NA,"Other Operating Expenditures Plant Acquisition"
"Sonoma",2008,465847,471349,49,"Other_Operating_Expenditures_Plant_Acquisition",374237,0.793970073130525,"Other Operating Expenditures Plant Acquisition"
"Sonoma",2009,471349,484801,49,"Other_Operating_Expenditures_Plant_Acquisition",618391,1.27555636230123,"Other Operating Expenditures Plant Acquisition"
"Sonoma",2010,484801,488082,49,"Other_Operating_Expenditures_Plant_Acquisition",290262,0.594699251355305,"Other Operating Expenditures Plant Acquisition"
"Sonoma",2011,488082,491829,49,"Other_Operating_Expenditures_Plant_Acquisition",135521,0.275544955665485,"Other Operating Expenditures Plant Acquisition"
"Sonoma",2012,491829,495025,49,"Other_Operating_Expenditures_Plant_Acquisition",1449880,2.92890258067774,"Other Operating Expenditures Plant Acquisition"
"Sonoma",2013,495025,NA,49,"Other_Operating_Expenditures_Plant_Acquisition",115245,NA,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2003,486325,491038,50,"Other_Operating_Expenditures_Plant_Acquisition",2096749,4.27003409104794,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2004,491038,497903,50,"Other_Operating_Expenditures_Plant_Acquisition",1830785,3.67699130151857,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2005,497903,502067,50,"Other_Operating_Expenditures_Plant_Acquisition",774839,1.54329800604302,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2006,502067,505169,50,"Other_Operating_Expenditures_Plant_Acquisition",925362,1.83178698613731,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2007,505169,506232,50,"Other_Operating_Expenditures_Plant_Acquisition",4286377,8.46721858752509,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2008,506232,508551,50,"Other_Operating_Expenditures_Plant_Acquisition",2097786,4.12502580862096,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2009,508551,515326,50,"Other_Operating_Expenditures_Plant_Acquisition",2050921,3.97985158909118,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2010,515326,517957,50,"Other_Operating_Expenditures_Plant_Acquisition",1677228,3.23816069673737,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2011,517957,521726,50,"Other_Operating_Expenditures_Plant_Acquisition",856345,1.64136922445882,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2012,521726,525491,50,"Other_Operating_Expenditures_Plant_Acquisition",1591819,3.02920316427874,"Other Operating Expenditures Plant Acquisition"
"Stanislaus",2013,525491,NA,50,"Other_Operating_Expenditures_Plant_Acquisition",9659916,NA,"Other Operating Expenditures Plant Acquisition"
"Sutter",2003,84066,85635,51,"Other_Operating_Expenditures_Plant_Acquisition",832765,9.72458690955801,"Other Operating Expenditures Plant Acquisition"
"Sutter",2013,95350,NA,51,"Other_Operating_Expenditures_Plant_Acquisition",0,NA,"Other Operating Expenditures Plant Acquisition"
"Tehama",2003,57964,58788,52,"Other_Operating_Expenditures_Plant_Acquisition",300312,5.10838946723821,"Other Operating Expenditures Plant Acquisition"
"Tehama",2010,63666,63391,52,"Other_Operating_Expenditures_Plant_Acquisition",174257,2.74892334874036,"Other Operating Expenditures Plant Acquisition"
"Trinity",2003,NA,NA,53,"Other_Operating_Expenditures_Plant_Acquisition",2438,NA,"Other Operating Expenditures Plant Acquisition"
"Trinity",2004,NA,NA,53,"Other_Operating_Expenditures_Plant_Acquisition",73,NA,"Other Operating Expenditures Plant Acquisition"
"Trinity",2005,NA,NA,53,"Other_Operating_Expenditures_Plant_Acquisition",164,NA,"Other Operating Expenditures Plant Acquisition"
"Trinity",2007,NA,NA,53,"Other_Operating_Expenditures_Plant_Acquisition",325,NA,"Other Operating Expenditures Plant Acquisition"
"Trinity",2008,NA,NA,53,"Other_Operating_Expenditures_Plant_Acquisition",572,NA,"Other Operating Expenditures Plant Acquisition"
"Trinity",2009,NA,NA,53,"Other_Operating_Expenditures_Plant_Acquisition",203,NA,"Other Operating Expenditures Plant Acquisition"
"Trinity",2010,NA,NA,53,"Other_Operating_Expenditures_Plant_Acquisition",783,NA,"Other Operating Expenditures Plant Acquisition"
"Trinity",2011,NA,NA,53,"Other_Operating_Expenditures_Plant_Acquisition",35,NA,"Other Operating Expenditures Plant Acquisition"
"Trinity",2012,NA,NA,53,"Other_Operating_Expenditures_Plant_Acquisition",54,NA,"Other Operating Expenditures Plant Acquisition"
"Trinity",2013,NA,NA,53,"Other_Operating_Expenditures_Plant_Acquisition",48,NA,"Other Operating Expenditures Plant Acquisition"
"Tulare",2007,416138,422398,54,"Other_Operating_Expenditures_Plant_Acquisition",0,0,"Other Operating Expenditures Plant Acquisition"
"Tuolumne",2007,55688,55626,55,"Other_Operating_Expenditures_Plant_Acquisition",107405,1.93084169273361,"Other Operating Expenditures Plant Acquisition"
"Tuolumne",2008,55626,55105,55,"Other_Operating_Expenditures_Plant_Acquisition",35086,0.636711732147718,"Other Operating Expenditures Plant Acquisition"
"Ventura",2003,783283,787261,56,"Other_Operating_Expenditures_Plant_Acquisition",347250,0.4410862471277,"Other Operating Expenditures Plant Acquisition"
"Ventura",2009,801061,825378,56,"Other_Operating_Expenditures_Plant_Acquisition",0,0,"Other Operating Expenditures Plant Acquisition"
"Ventura",2010,825378,831126,56,"Other_Operating_Expenditures_Plant_Acquisition",0,0,"Other Operating Expenditures Plant Acquisition"
"Ventura",2011,831126,835981,56,"Other_Operating_Expenditures_Plant_Acquisition",0,0,"Other Operating Expenditures Plant Acquisition"
"Ventura",2012,835981,839620,56,"Other_Operating_Expenditures_Plant_Acquisition",0,0,"Other Operating Expenditures Plant Acquisition"
"Ventura",2013,839620,NA,56,"Other_Operating_Expenditures_Plant_Acquisition",0,NA,"Other Operating Expenditures Plant Acquisition"
"Yolo",2003,182821,184971,57,"Other_Operating_Expenditures_Plant_Acquisition",94644,0.511669396824367,"Other Operating Expenditures Plant Acquisition"
"Yolo",2006,189057,193812,57,"Other_Operating_Expenditures_Plant_Acquisition",0,0,"Other Operating Expenditures Plant Acquisition"
"Yolo",2007,193812,196562,57,"Other_Operating_Expenditures_Plant_Acquisition",2042808,10.3926903470661,"Other Operating Expenditures Plant Acquisition"
"Yolo",2008,196562,199150,57,"Other_Operating_Expenditures_Plant_Acquisition",1749603,8.78535274918403,"Other Operating Expenditures Plant Acquisition"
"Yolo",2009,199150,201111,57,"Other_Operating_Expenditures_Plant_Acquisition",1660604,8.25715152328813,"Other Operating Expenditures Plant Acquisition"
"Yolo",2010,201111,202191,57,"Other_Operating_Expenditures_Plant_Acquisition",2074581,10.2605012092526,"Other Operating Expenditures Plant Acquisition"
"Yolo",2011,202191,204118,57,"Other_Operating_Expenditures_Plant_Acquisition",1175193,5.75741972780451,"Other Operating Expenditures Plant Acquisition"
"Yolo",2013,204593,NA,57,"Other_Operating_Expenditures_Plant_Acquisition",455022,NA,"Other Operating Expenditures Plant Acquisition"
"Yuba",2006,69658,71278,58,"Other_Operating_Expenditures_Plant_Acquisition",1247909,17.5076320884424,"Other Operating Expenditures Plant Acquisition"
"Yuba",2007,71278,72414,58,"Other_Operating_Expenditures_Plant_Acquisition",1307449,18.0551965089624,"Other Operating Expenditures Plant Acquisition"
"Yuba",2008,72414,72358,58,"Other_Operating_Expenditures_Plant_Acquisition",1367531,18.8995135299483,"Other Operating Expenditures Plant Acquisition"
"Yuba",2009,72358,72366,58,"Other_Operating_Expenditures_Plant_Acquisition",6244,0.0862836138518089,"Other Operating Expenditures Plant Acquisition"
"Alameda",2004,1441496,1435870,1,"Personnel_Capital_Outlay",5161,0.0035943365346445,"Personnel Capital Outlay"
"Alameda",2006,1437154,1447863,1,"Personnel_Capital_Outlay",98557,0.0680706669070209,"Personnel Capital Outlay"
"Alameda",2008,1468793,1489583,1,"Personnel_Capital_Outlay",23706,0.0159145210438089,"Personnel Capital Outlay"
"Amador",2004,37271,37870,3,"Personnel_Capital_Outlay",3399,0.0897544230261421,"Personnel Capital Outlay"
"Amador",2005,37870,38149,3,"Personnel_Capital_Outlay",2374,0.0622296783664054,"Personnel Capital Outlay"
"Amador",2006,38149,38550,3,"Personnel_Capital_Outlay",10643,0.276083009079118,"Personnel Capital Outlay"
"Amador",2007,38550,38046,3,"Personnel_Capital_Outlay",5802,0.152499605740419,"Personnel Capital Outlay"
"Amador",2008,38046,38038,3,"Personnel_Capital_Outlay",4031,0.105972974394027,"Personnel Capital Outlay"
"Amador",2011,37471,37035,3,"Personnel_Capital_Outlay",678,0.0183070068853787,"Personnel Capital Outlay"
"Butte",2003,211501,212999,4,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Butte",2005,214604,216640,4,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Colusa",2003,19619,20256,6,"Personnel_Capital_Outlay",129,0.00636848341232227,"Personnel Capital Outlay"
"Colusa",2006,20936,21132,6,"Personnel_Capital_Outlay",290,0.0137232632973689,"Personnel Capital Outlay"
"Colusa",2007,21132,21201,6,"Personnel_Capital_Outlay",1150,0.0542427243997925,"Personnel Capital Outlay"
"Colusa",2008,21201,21325,6,"Personnel_Capital_Outlay",2319,0.108745603751465,"Personnel Capital Outlay"
"Colusa",2009,21325,21444,6,"Personnel_Capital_Outlay",27,0.00125909345271405,"Personnel Capital Outlay"
"Colusa",2010,21444,21407,6,"Personnel_Capital_Outlay",3167,0.147942261876956,"Personnel Capital Outlay"
"Colusa",2011,21407,21411,6,"Personnel_Capital_Outlay",7394,0.345336509270936,"Personnel Capital Outlay"
"Colusa",2012,21411,21358,6,"Personnel_Capital_Outlay",300,0.0140462590130162,"Personnel Capital Outlay"
"Colusa",2013,21358,NA,6,"Personnel_Capital_Outlay",109,NA,"Personnel Capital Outlay"
"Contra Costa",2004,993092,999553,7,"Personnel_Capital_Outlay",12166,0.0121714406339634,"Personnel Capital Outlay"
"Contra Costa",2009,1040594,1052887,7,"Personnel_Capital_Outlay",18999,0.0180446714604701,"Personnel Capital Outlay"
"Del Norte",2012,28290,27873,8,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Del Norte",2013,27873,NA,8,"Personnel_Capital_Outlay",0,NA,"Personnel Capital Outlay"
"El Dorado",2006,174884,175615,9,"Personnel_Capital_Outlay",2629,0.014970247416223,"Personnel Capital Outlay"
"Glenn",2005,27415,27668,11,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Glenn",2006,27668,27808,11,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Glenn",2007,27808,28063,11,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Glenn",2008,28063,28152,11,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Glenn",2009,28152,28098,11,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Glenn",2010,28098,28181,11,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Glenn",2011,28181,27992,11,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Glenn",2012,27992,27940,11,"Personnel_Capital_Outlay",0,0,"Personnel Capital Outlay"
"Glenn",2013,27940,NA,11,"Personnel_Capital_Outlay",0,NA,"Personnel Capital Outlay"
"Humboldt",2003,128255,128689,12,"Personnel_Capital_Outlay",7716,0.0599585046118938,"Personnel Capital Outlay"
"Humboldt",2005,128944,129008,12,"Personnel_Capital_Outlay",3521,0.0272928810616396,"Personnel Capital Outlay"
"Humboldt",2007,128513,128724,12,"Personnel_Capital_Outlay",2728,0.0211926291911376,"Personnel Capital Outlay"
"Humboldt",2008,128724,129349,12,"Personnel_Capital_Outlay",3571,0.0276074805371514,"Personnel Capital Outlay"
"Inyo",2003,18138,17984,14,"Personnel_Capital_Outlay",1778,0.0988656583629893,"Personnel Capital Outlay"
"Kings",2003,NA,NA,16,"Personnel_Capital_Outlay",4504,NA,"Personnel Capital Outlay"
"Kings",2005,NA,NA,16,"Personnel_Capital_Outlay",1500,NA,"Personnel Capital Outlay"
"Kings",2007,NA,NA,16,"Personnel_Capital_Outlay",2000,NA,"Personnel Capital Outlay"
"Lake",2006,64670,64667,17,"Personnel_Capital_Outlay",11565,0.178839284333586,"Personnel Capital Outlay"
