"Country","Indicator","Year","value","last_value","diff_value","pct_change","lag_pct_change","lag_diff_value"
"Cyprus","GC.XPN.INTP.RV.ZS",1989,15.4725754412602,15.583470210542,-0.110894769281799,-0.0071161793736276,-0.00957768120966591,-0.1506968360721
"Cyprus","GC.XPN.INTP.RV.ZS",1990,16.0648904410522,15.4725754412602,0.592314999791999,0.0382816036050787,-0.0071161793736276,-0.110894769281799
"Cyprus","GC.XPN.INTP.RV.ZS",1991,17.874842966992,16.0648904410522,1.8099525259398,0.11266510235978,0.0382816036050787,0.592314999791999
"Cyprus","GC.XPN.INTP.RV.ZS",1992,16.3927488991822,17.874842966992,-1.4820940678098,-0.0829150818581544,0.11266510235978,1.8099525259398
"Cyprus","GC.XPN.INTP.RV.ZS",1993,16.41601355645,16.3927488991822,0.0232646572677986,0.00141920415001045,-0.0829150818581544,-1.4820940678098
"Cyprus","GC.XPN.INTP.RV.ZS",1994,16.21505865077,16.41601355645,-0.20095490568,-0.012241394964068,0.00141920415001045,0.0232646572677986
"Cyprus","GC.XPN.INTP.RV.ZS",1995,6.18074257207187,16.21505865077,-10.0343160786981,-0.618826998706023,-0.012241394964068,-0.20095490568
"Cyprus","GC.XPN.INTP.RV.ZS",1996,7.49206621494125,6.18074257207187,1.31132364286938,0.212162798818817,-0.618826998706023,-10.0343160786981
"Cyprus","GC.XPN.INTP.RV.ZS",1997,7.89495657982632,7.49206621494125,0.40289036488507,0.0537756011928452,0.212162798818817,1.31132364286938
"Cyprus","GC.XPN.INTP.RV.ZS",1998,9.61222355050807,7.89495657982632,1.71726697068175,0.217514428777204,0.0537756011928452,0.40289036488507
"Cyprus","GC.XPN.INTP.RV.ZS",1999,9.5310242768049,9.61222355050807,-0.0811992737031701,-0.00844750158758826,0.217514428777204,1.71726697068175
"Cyprus","GC.XPN.INTP.RV.ZS",2000,9.88078034682081,9.5310242768049,0.349756070015911,0.0366965878858468,-0.00844750158758826,-0.0811992737031701
"Cyprus","GC.XPN.INTP.RV.ZS",2001,9.562109025916,9.88078034682081,-0.31867132090481,-0.0322516349639677,0.0366965878858468,0.349756070015911
"Cyprus","GC.XPN.INTP.RV.ZS",2002,9.00417882204526,9.562109025916,-0.55793020387074,-0.0583480278627437,-0.0322516349639677,-0.31867132090481
"Cyprus","GC.XPN.INTP.RV.ZS",2003,9.15829580879806,9.00417882204526,0.1541169867528,0.0171161623729052,-0.0583480278627437,-0.55793020387074
"Cyprus","GC.XPN.INTP.RV.ZS",2004,8.46418265150229,9.15829580879806,-0.694113157295771,-0.0757906461842999,0.0171161623729052,0.1541169867528
"Cyprus","GC.XPN.INTP.RV.ZS",2005,8.2375692662427,8.46418265150229,-0.22661338525959,-0.0267732153936173,-0.0757906461842999,-0.694113157295771
"Cyprus","GC.XPN.INTP.RV.ZS",2006,7.70982378031166,8.2375692662427,-0.52774548593104,-0.0640656811340846,-0.0267732153936173,-0.22661338525959
"Cyprus","GC.XPN.INTP.RV.ZS",2007,6.77978235967927,7.70982378031166,-0.930041420632389,-0.120630697553348,-0.0640656811340846,-0.52774548593104
"Cyprus","GC.XPN.INTP.RV.ZS",2008,6.55258936283987,6.77978235967927,-0.2271929968394,-0.0335103672634925,-0.120630697553348,-0.930041420632389
"Cyprus","GC.XPN.INTP.RV.ZS",2009,6.02609762667225,6.55258936283987,-0.52649173616762,-0.0803486540990019,-0.0335103672634925,-0.2271929968394
"Cyprus","GC.XPN.INTP.RV.ZS",2010,4.9774656297539,6.02609762667225,-1.04863199691835,-0.174015102622463,-0.0803486540990019,-0.52649173616762
"Cyprus","GC.XPN.INTP.RV.ZS",2011,5.60225278768325,4.9774656297539,0.62478715792935,0.125523148606903,-0.174015102622463,-1.04863199691835
"Cyprus","GC.XPN.INTP.RV.ZS",2012,8.51395422667321,5.60225278768325,2.91170143898996,0.519737603663911,0.125523148606903,0.62478715792935
"Cyprus","GC.XPN.INTP.RV.ZS",2013,9.50315640000617,8.51395422667321,0.989202173332959,0.116185986792589,0.519737603663911,2.91170143898996
"Cyprus","GC.XPN.INTP.RV.ZS",2014,8.06265433451687,9.50315640000617,-1.4405020654893,-0.151581433037171,0.116185986792589,0.989202173332959
"Cyprus","GC.XPN.INTP.RV.ZS",2015,8.25938264689407,8.06265433451687,0.1967283123772,0.0243999437672765,-0.151581433037171,-1.4405020654893
"Cyprus","GC.XPN.INTP.RV.ZS",2016,7.29325910756007,8.25938264689407,-0.966123539333999,-0.116972851439122,0.0243999437672765,0.1967283123772
"Cyprus","GC.XPN.INTP.RV.ZS",2017,6.65733333333333,7.29325910756007,-0.63592577422674,-0.0871936352251012,-0.116972851439122,-0.966123539333999
"Cyprus","GC.XPN.INTP.RV.ZS",2018,NA,6.65733333333333,NA,NA,-0.0871936352251012,-0.63592577422674
"Cyprus","NY.GDP.MKTP.KD.ZG",1975,NA,NA,NA,NA,NA,NA
"Cyprus","NY.GDP.MKTP.KD.ZG",1976,20.2662921880826,NA,NA,NA,NA,NA
"Cyprus","NY.GDP.MKTP.KD.ZG",1977,16.362000951715,20.2662921880826,-3.9042912363676,-0.192649508856064,NA,NA
"Cyprus","NY.GDP.MKTP.KD.ZG",1978,7.77740335905035,16.362000951715,-8.58459759266465,-0.524666733488048,-0.192649508856064,-3.9042912363676
"Cyprus","NY.GDP.MKTP.KD.ZG",1979,9.90556938358058,7.77740335905035,2.12816602453023,0.273634518653805,-0.524666733488048,-8.58459759266465
"Cyprus","NY.GDP.MKTP.KD.ZG",1980,5.75324470140075,9.90556938358058,-4.15232468217983,-0.419190913857279,0.273634518653805,2.12816602453023
"Cyprus","NY.GDP.MKTP.KD.ZG",1981,2.51699844067201,5.75324470140075,-3.23624626072874,-0.562508015683881,-0.419190913857279,-4.15232468217983
"Cyprus","NY.GDP.MKTP.KD.ZG",1982,6.02170898483783,2.51699844067201,3.50471054416582,1.39241665292018,-0.562508015683881,-3.23624626072874
"Cyprus","NY.GDP.MKTP.KD.ZG",1983,5.58218170220282,6.02170898483783,-0.439527282635011,-0.0729904556566424,1.39241665292018,3.50471054416582
"Cyprus","NY.GDP.MKTP.KD.ZG",1984,8.75789438428602,5.58218170220282,3.1757126820832,0.568901703939521,-0.0729904556566424,-0.439527282635011
"Cyprus","NY.GDP.MKTP.KD.ZG",1985,4.88254077196271,8.75789438428602,-3.87535361232331,-0.442498326912542,0.568901703939521,3.1757126820832
"Cyprus","NY.GDP.MKTP.KD.ZG",1986,3.70395028952959,4.88254077196271,-1.17859048243312,-0.241388764063376,-0.442498326912542,-3.87535361232331
"Cyprus","NY.GDP.MKTP.KD.ZG",1987,7.06525081210985,3.70395028952959,3.36130052258026,0.907490722022393,-0.241388764063376,-1.17859048243312
"Cyprus","NY.GDP.MKTP.KD.ZG",1988,8.64677784552383,7.06525081210985,1.58152703341398,0.223845844326325,0.907490722022393,3.36130052258026
"Cyprus","NY.GDP.MKTP.KD.ZG",1989,7.94742553104604,8.64677784552383,-0.699352314477791,-0.0808801066676905,0.223845844326325,1.58152703341398
"Cyprus","NY.GDP.MKTP.KD.ZG",1990,7.40399950603849,7.94742553104604,-0.54342602500755,-0.0683776177435945,-0.0808801066676905,-0.699352314477791
"Cyprus","NY.GDP.MKTP.KD.ZG",1991,0.739501202599484,7.40399950603849,-6.66449830343901,-0.900121386826624,-0.0683776177435945,-0.54342602500755
"Cyprus","NY.GDP.MKTP.KD.ZG",1992,9.39999901631705,0.739501202599484,8.66049781371757,11.711269411428,-0.900121386826624,-6.66449830343901
"Cyprus","NY.GDP.MKTP.KD.ZG",1993,0.700000488145406,9.39999901631705,-8.69999852817164,-0.925531855170378,11.711269411428,8.66049781371757
"Cyprus","NY.GDP.MKTP.KD.ZG",1994,5.89999870094491,0.700000488145406,5.1999982127995,7.42856369511466,-0.925531855170378,-8.69999852817164
"Cyprus","NY.GDP.MKTP.KD.ZG",1995,8.36246930466571,5.89999870094491,2.4624706037208,0.417367990831324,7.42856369511466,5.1999982127995
"Cyprus","NY.GDP.MKTP.KD.ZG",1996,1.24858157644654,8.36246930466571,-7.11388772821917,-0.85069223802712,0.417367990831324,2.4624706037208
"Cyprus","NY.GDP.MKTP.KD.ZG",1997,2.64089463952175,1.24858157644654,1.39231306307521,1.11511581569042,-0.85069223802712,-7.11388772821917
"Cyprus","NY.GDP.MKTP.KD.ZG",1998,6.11084674642566,2.64089463952175,3.46995210690391,1.31393053512059,1.11511581569042,1.39231306307521
"Cyprus","NY.GDP.MKTP.KD.ZG",1999,4.99796042248005,6.11084674642566,-1.11288632394561,-0.182116549493989,1.31393053512059,3.46995210690391
"Cyprus","NY.GDP.MKTP.KD.ZG",2000,5.96531031488551,4.99796042248005,0.96734989240546,0.193548930090457,-0.182116549493989,-1.11288632394561
"Cyprus","NY.GDP.MKTP.KD.ZG",2001,3.95256054086292,5.96531031488551,-2.01274977402259,-0.337409064705332,0.193548930090457,0.96734989240546
"Cyprus","NY.GDP.MKTP.KD.ZG",2002,3.72295649883054,3.95256054086292,-0.22960404203238,-0.0580899494539438,-0.337409064705332,-2.01274977402259
"Cyprus","NY.GDP.MKTP.KD.ZG",2003,2.62328612298592,3.72295649883054,-1.09967037584462,-0.295375564068517,-0.0580899494539438,-0.22960404203238
"Cyprus","NY.GDP.MKTP.KD.ZG",2004,5.02634392575985,2.62328612298592,2.40305780277393,0.916048684784213,-0.295375564068517,-1.09967037584462
"Cyprus","NY.GDP.MKTP.KD.ZG",2005,4.85300383835666,5.02634392575985,-0.17334008740319,-0.0344863164883779,0.916048684784213,2.40305780277393
"Cyprus","NY.GDP.MKTP.KD.ZG",2006,4.71382866563108,4.85300383835666,-0.139175172725579,-0.0286781501439544,-0.0344863164883779,-0.17334008740319
"Cyprus","NY.GDP.MKTP.KD.ZG",2007,5.09806845261183,4.71382866563108,0.38423978698075,0.0815133120518941,-0.0286781501439544,-0.139175172725579
"Cyprus","NY.GDP.MKTP.KD.ZG",2008,3.6468119905756,5.09806845261183,-1.45125646203623,-0.284667904231989,0.0815133120518941,0.38423978698075
"Cyprus","NY.GDP.MKTP.KD.ZG",2009,-2.01526235906867,3.6468119905756,-5.66207434964427,-1.55260933776588,-0.284667904231989,-1.45125646203623
"Cyprus","NY.GDP.MKTP.KD.ZG",2010,2.01469570699406,-2.01526235906867,4.02995806606273,-1.99971881970005,-1.55260933776588,-5.66207434964427
"Cyprus","NY.GDP.MKTP.KD.ZG",2011,0.401437941132741,2.01469570699406,-1.61325776586132,-0.800745125063234,-1.99971881970005,4.02995806606273
"Cyprus","NY.GDP.MKTP.KD.ZG",2012,-3.44682208589713,0.401437941132741,-3.84826002702987,-9.58618912843963,-0.800745125063234,-1.61325776586132
"Cyprus","NY.GDP.MKTP.KD.ZG",2013,-6.55307825499119,-3.44682208589713,-3.10625616909406,0.901194228098829,-9.58618912843963,-3.84826002702987
"Cyprus","NY.GDP.MKTP.KD.ZG",2014,-1.86373981759002,-6.55307825499119,4.68933843740117,-0.715593230376809,0.901194228098829,-3.10625616909406
"Cyprus","NY.GDP.MKTP.KD.ZG",2015,3.3746870624024,-1.86373981759002,5.23842687999242,-2.81070717626571,-0.715593230376809,4.68933843740117
"Cyprus","NY.GDP.MKTP.KD.ZG",2016,6.74658367864025,3.3746870624024,3.37189661623785,0.999173124466669,-2.81070717626571,5.23842687999242
"Cyprus","NY.GDP.MKTP.KD.ZG",2017,4.36122883686963,6.74658367864025,-2.38535484177062,-0.353564849321098,0.999173124466669,3.37189661623785
"Cyprus","NY.GDP.MKTP.KD.ZG",2018,4.06019176189083,4.36122883686963,-0.3010370749788,-0.0690257462378141,-0.353564849321098,-2.38535484177062
"Cyprus","NY.GDP.PCAP.KD.ZG",1975,NA,NA,NA,NA,NA,NA
"Cyprus","NY.GDP.PCAP.KD.ZG",1976,21.2448723370795,NA,NA,NA,NA,NA
"Cyprus","NY.GDP.PCAP.KD.ZG",1977,16.3479758009374,21.2448723370795,-4.8968965361421,-0.230497809468846,NA,NA
"Cyprus","NY.GDP.PCAP.KD.ZG",1978,7.3783476276099,16.3479758009374,-8.9696281733275,-0.548669039063122,-0.230497809468846,-4.8968965361421
"Cyprus","NY.GDP.PCAP.KD.ZG",1979,9.05434960283189,7.3783476276099,1.67600197522199,0.227151397550091,-0.548669039063122,-8.9696281733275
"Cyprus","NY.GDP.PCAP.KD.ZG",1980,4.61064015202896,9.05434960283189,-4.44370945080293,-0.490781739796428,0.227151397550091,1.67600197522199
"Cyprus","NY.GDP.PCAP.KD.ZG",1981,0.828826187270451,4.61064015202896,-3.78181396475851,-0.820236201494554,-0.490781739796428,-4.44370945080293
"Cyprus","NY.GDP.PCAP.KD.ZG",1982,4.77451145888853,0.828826187270451,3.94568527161808,4.76057022837597,-0.820236201494554,-3.78181396475851
"Cyprus","NY.GDP.PCAP.KD.ZG",1983,4.71504466562513,4.77451145888853,-0.0594667932634003,-0.0124550529987091,4.76057022837597,3.94568527161808
"Cyprus","NY.GDP.PCAP.KD.ZG",1984,7.35775527313226,4.71504466562513,2.64271060750713,0.560484745091329,-0.0124550529987091,-0.0594667932634003
"Cyprus","NY.GDP.PCAP.KD.ZG",1985,3.61523662243977,7.35775527313226,-3.74251865069249,-0.508649514935452,0.560484745091329,2.64271060750713
"Cyprus","NY.GDP.PCAP.KD.ZG",1986,2.52140638968467,3.61523662243977,-1.0938302327551,-0.302561172888573,-0.508649514935452,-3.74251865069249
"Cyprus","NY.GDP.PCAP.KD.ZG",1987,5.90727338764465,2.52140638968467,3.38586699795998,1.34284858316054,-0.302561172888573,-1.0938302327551
"Cyprus","NY.GDP.PCAP.KD.ZG",1988,7.50078564408267,5.90727338764465,1.59351225643802,0.269754276104933,1.34284858316054,3.38586699795998
"Cyprus","NY.GDP.PCAP.KD.ZG",1989,6.4195106289333,7.50078564408267,-1.08127501514937,-0.14415490142721,0.269754276104933,1.59351225643802
"Cyprus","NY.GDP.PCAP.KD.ZG",1990,5.13996946978786,6.4195106289333,-1.27954115914544,-0.199320669924345,-0.14415490142721,-1.08127501514937
"Cyprus","NY.GDP.PCAP.KD.ZG",1991,-1.83474299764737,5.13996946978786,-6.97471246743523,-1.3569560108152,-0.199320669924345,-1.27954115914544
"Cyprus","NY.GDP.PCAP.KD.ZG",1992,6.52783508893916,-1.83474299764737,8.36257808658653,-4.55790162290282,-1.3569560108152,-6.97471246743523
"Cyprus","NY.GDP.PCAP.KD.ZG",1993,-1.70262758856575,6.52783508893916,-8.23046267750491,-1.26082576617946,-4.55790162290282,8.36257808658653
"Cyprus","NY.GDP.PCAP.KD.ZG",1994,3.73220101424567,-1.70262758856575,5.43482860281142,-3.19202428018307,-1.26082576617946,-8.23046267750491
"Cyprus","NY.GDP.PCAP.KD.ZG",1995,6.5193587461518,3.73220101424567,2.78715773190613,0.746786606955964,-3.19202428018307,5.43482860281142
"Cyprus","NY.GDP.PCAP.KD.ZG",1996,-0.352486672458369,6.5193587461518,-6.87184541861017,-1.05406769073207,0.746786606955964,2.78715773190613
"Cyprus","NY.GDP.PCAP.KD.ZG",1997,1.19627811179839,-0.352486672458369,1.54876478425676,-4.39382508693198,-1.05406769073207,-6.87184541861017
"Cyprus","NY.GDP.PCAP.KD.ZG",1998,4.81777617914265,1.19627811179839,3.62149806734426,3.02730446342447,-4.39382508693198,1.54876478425676
"Cyprus","NY.GDP.PCAP.KD.ZG",1999,3.82958354796075,4.81777617914265,-0.9881926311819,-0.205113852208418,3.02730446342447,3.62149806734426
"Cyprus","NY.GDP.PCAP.KD.ZG",2000,4.84416854825056,3.82958354796075,1.01458500028981,0.264933507151209,-0.205113852208418,-0.9881926311819
"Cyprus","NY.GDP.PCAP.KD.ZG",2001,2.83809736435481,4.84416854825056,-2.00607118389575,-0.414120847347525,0.264933507151209,1.01458500028981
"Cyprus","NY.GDP.PCAP.KD.ZG",2002,2.5410457745685,2.83809736435481,-0.29705158978631,-0.104665750201928,-0.414120847347525,-2.00607118389575
"Cyprus","NY.GDP.PCAP.KD.ZG",2003,1.38360344298169,2.5410457745685,-1.15744233158681,-0.455498418474322,-0.104665750201928,-0.29705158978631
"Cyprus","NY.GDP.PCAP.KD.ZG",2004,3.630815342632,1.38360344298169,2.24721189965031,1.62417339379232,-0.455498418474322,-1.15744233158681
"Cyprus","NY.GDP.PCAP.KD.ZG",2005,3.35375282622303,3.630815342632,-0.27706251640897,-0.0763086222413408,1.62417339379232,2.24721189965031
"Cyprus","NY.GDP.PCAP.KD.ZG",2006,2.98129230416669,3.35375282622303,-0.37246052205634,-0.11105783322613,-0.0763086222413408,-0.27706251640897
"Cyprus","NY.GDP.PCAP.KD.ZG",2007,2.88407630967997,2.98129230416669,-0.0972159944867199,-0.0326086758922799,-0.11105783322613,-0.37246052205634
"Cyprus","NY.GDP.PCAP.KD.ZG",2008,1.07653061997274,2.88407630967997,-1.80754568970723,-0.626732962522688,-0.0326086758922799,-0.0972159944867199
"Cyprus","NY.GDP.PCAP.KD.ZG",2009,-4.61063340074621,1.07653061997274,-5.68716402071895,-5.28286322302933,-0.626732962522688,-1.80754568970723
"Cyprus","NY.GDP.PCAP.KD.ZG",2010,-1.28042962912113,-4.61063340074621,3.33020377162508,-0.722287695023877,-5.28286322302933,-5.68716402071895
"Cyprus","NY.GDP.PCAP.KD.ZG",2011,-2.12588676550578,-1.28042962912113,-0.84545713638465,0.660291762355547,-0.722287695023877,3.33020377162508
"Cyprus","NY.GDP.PCAP.KD.ZG",2012,-4.34671215019054,-2.12588676550578,-2.22082538468476,1.04465836126337,0.660291762355547,-0.84545713638465
"Cyprus","NY.GDP.PCAP.KD.ZG",2013,-5.58007036190139,-4.34671215019054,-1.23335821171085,0.283745085732623,1.04465836126337,-2.22082538468476
"Cyprus","NY.GDP.PCAP.KD.ZG",2014,-0.219240256042653,-5.58007036190139,5.36083010585874,-0.960710126965505,0.283745085732623,-1.23335821171085
"Cyprus","NY.GDP.PCAP.KD.ZG",2015,2.5444893465441,-0.219240256042653,2.76372960258675,-12.6059404074454,-0.960710126965505,5.36083010585874
"Cyprus","NY.GDP.PCAP.KD.ZG",2016,4.33253543801553,2.5444893465441,1.78804609147143,0.702713137274454,-12.6059404074454,2.76372960258675
"Cyprus","NY.GDP.PCAP.KD.ZG",2017,3.5016365059666,4.33253543801553,-0.83089893204893,-0.191781220012251,0.702713137274454,1.78804609147143
"Cyprus","NY.GDP.PCAP.KD.ZG",2018,2.74515567885148,3.5016365059666,-0.75648082711512,-0.216036366375013,-0.191781220012251,-0.83089893204893
"Cyprus","PAY.TAX.RK.DB19",1975,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1976,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1977,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1978,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1979,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1980,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1981,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1982,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1983,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1984,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1985,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1986,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1987,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1988,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1989,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1990,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1991,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1992,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1993,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1994,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1995,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1996,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1997,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1998,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",1999,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2000,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2001,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2002,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2003,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2004,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2005,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2006,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2007,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2008,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2009,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2010,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2011,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2012,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2013,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2014,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2015,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2016,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2017,NA,NA,NA,NA,NA,NA
"Cyprus","PAY.TAX.RK.DB19",2018,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1975,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1976,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1977,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1978,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1979,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1980,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1981,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1982,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1983,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1984,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1985,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1986,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1987,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1988,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1989,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1990,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1991,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1992,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1993,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1994,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1995,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1996,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1997,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1998,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",1999,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2000,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2001,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2002,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2003,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2004,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2005,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2006,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2007,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2008,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2009,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2010,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2011,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2012,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2013,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2014,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2015,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2016,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2017,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.DOD.DECT.GN.ZS",2018,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1975,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1976,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1977,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1978,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1979,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1980,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1981,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1982,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1983,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1984,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1985,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1986,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1987,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1988,NA,NA,NA,NA,NA,NA
"Czech Republic","DT.INT.DECT.GN.ZS",1989,NA,NA,NA,NA,NA,NA
