"geo_type","region","transportation_type","alternative_name","sub-region","country.x","date","mobility","week_day","weekend_ind","entity_name","country.y","country_name.x","mean_temp","county","state","fips","country_name.y","CountryCode","Date","C1_School closing","C1_Flag","C2_Workplace closing","C2_Flag","C3_Cancel public events","C3_Flag","C4_Restrictions on gatherings","C4_Flag","C5_Close public transport","C5_Flag","C6_Stay at home requirements","C6_Flag","C7_Restrictions on internal movement","C7_Flag","C8_International travel controls","E1_Income support","E1_Flag","E2_Debt/contract relief","E3_Fiscal measures","E4_International support","H1_Public information campaigns","H1_Flag","H2_Testing policy","H3_Contact tracing","H4_Emergency investment in healthcare","H5_Investment in vaccines","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","LegacyStringencyIndex","LegacyStringencyIndexForDisplay","cases","predicted_walking_baseline","percent_of_predicted","lag_cases","new_cases","smoothed_percent_of_predicted"
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-05,110.01,5,"Week Day","Turkey","TU","Turkey",52.36,NA,NA,NA,"Turkey","TUR",20200305,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,10.75,0,2,1,2,1,0,0,NA,NA,NA,19.44,19.44,22.86,22.86,0,115.177864074707,0.955131447207989,0,0,1.0832266459049
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-06,138.62,6,"Week Day","Turkey","TU","Turkey",51.4366666666667,NA,NA,NA,"Turkey","TUR",20200306,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,10.75,0,2,1,2,1,0,0,NA,NA,NA,19.44,19.44,22.86,22.86,0,140.317932128906,0.987899393162761,0,0,1.08327965882497
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-07,181.98,7,"Weekend","Turkey","TU","Turkey",52.8533333333333,NA,NA,NA,"Turkey","TUR",20200307,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,10.75,0,2,1,2,1,0,0,NA,NA,NA,19.44,19.44,22.86,22.86,0,140.539352416992,1.29486863907021,0,0,1.08158597439298
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-08,140.56,1,"Weekend","Turkey","TU","Turkey",55.4433333333333,NA,NA,NA,"Turkey","TUR",20200308,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,10.75,0,2,1,2,1,0,0,NA,NA,NA,19.44,19.44,22.86,22.86,0,103.016006469727,1.36444815535833,0,0,1.07234453073989
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-09,110.32,2,"Week Day","Turkey","TU","Turkey",56.94,NA,NA,NA,"Turkey","TUR",20200309,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,NA,0,10.75,0,2,1,2,1,0,0,NA,NA,NA,25.26,25.26,30,30,0,112.205940246582,0.983192153263566,0,0,1.04975426599668
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-10,101.46,3,"Week Day","Turkey","TU","Turkey",54.8433333333333,NA,NA,NA,"Turkey","TUR",20200310,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,NA,0,10.75,0,2,1,2,1,0,0,NA,NA,NA,25.26,25.26,30,30,0,112.066444396973,0.905355751634258,0,0,1.00974211725972
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-11,108.5,4,"Week Day","Turkey","TU","Turkey",53.0866666666667,NA,NA,NA,"Turkey","TUR",20200311,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,NA,0,10.75,0,2,1,2,1,0,0,NA,NA,NA,25.26,25.26,30,30,1,113.82844543457,0.953188806064885,0,1,0.957688920865756
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-12,106.58,5,"Week Day","Turkey","TU","Turkey",55.4666666666667,NA,NA,NA,"Turkey","TUR",20200312,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,2,1,0,0,NA,1,0,25.26,25.26,30,30,1,115.194488525391,0.925217875996803,1,0,0.90197446380634
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-13,108.1,6,"Week Day","Turkey","TU","Turkey",54.4566666666667,NA,NA,NA,"Turkey","TUR",20200313,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,2,1,0,0,NA,2,0,25.26,25.26,30,30,5,140.334564208984,0.770302032213667,1,4,0.830815951213497
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-14,108.73,7,"Weekend","Turkey","TU","Turkey",53.4266666666667,NA,NA,NA,"Turkey","TUR",20200314,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,2,1,0,0,NA,NA,NA,25.26,25.26,30,30,5,137.907241821289,0.788428501390092,5,0,0.739309450154674
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-15,71.23,1,"Weekend","Turkey","TU","Turkey",51.9033333333333,NA,NA,NA,"Turkey","TUR",20200315,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,2,1,0,0,NA,NA,NA,25.26,25.26,30,30,6,102.999382019043,0.691557547275679,5,1,0.646153040524533
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-16,66.55,2,"Week Day","Turkey","TU","Turkey",43.47,NA,NA,NA,"Turkey","TUR",20200316,3,1,2,1,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,2,1,0,0,NA,18,0,55.95,55.95,69.29,69.29,18,111.282707214355,0.598026428956385,6,12,0.570044802217737
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-17,54.64,3,"Week Day","Turkey","TU","Turkey",39.8866666666667,NA,NA,NA,"Turkey","TUR",20200317,3,1,2,1,2,1,0,NA,0,NA,1,1,0,NA,3,0,NA,0,0,0,2,1,2,1,0,0,NA,47,0,55.95,55.95,69.29,69.29,47,112.673469543457,0.484941133182429,18,29,0.507298500660434
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-18,45.19,4,"Week Day","Turkey","TU","Turkey",38.9966666666667,NA,NA,NA,"Turkey","TUR",20200318,3,1,2,1,2,1,0,NA,0,NA,1,1,1,1,3,0,NA,0,15432708096,0,2,1,2,1,0,0,NA,98,0,63.09,63.09,71.67,71.67,98,113.998405456543,0.396409053433881,47,51,0.445013532486667
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-19,40.21,5,"Week Day","Turkey","TU","Turkey",40.68,NA,NA,NA,"Turkey","TUR",20200319,3,1,2,1,2,1,0,NA,0,NA,1,1,1,1,3,0,NA,0,0,0,2,1,2,1,0,0,NA,191,1,63.09,63.09,71.67,71.67,192,115.457489013672,0.348266711354155,98,94,0.388066424402941
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-20,40.3,6,"Week Day","Turkey","TU","Turkey",42.0233333333333,NA,NA,NA,"Turkey","TUR",20200320,3,1,2,1,2,1,0,NA,0,NA,1,1,1,1,3,0,NA,0,0,0,2,1,2,1,0,0,NA,359,4,63.09,63.09,71.67,71.67,359,140.317932128906,0.287204916638719,192,167,0.341333703115763
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-21,34.76,7,"Weekend","Turkey","TU","Turkey",46.37,NA,NA,NA,"Turkey","TUR",20200321,3,1,2,1,2,1,0,NA,0,NA,2,1,1,1,3,0,NA,0,0,0,2,1,2,1,0,0,NA,670,9,65.74,65.74,72.86,72.86,670,140.539352416992,0.247332860171891,359,311,0.307285627355136
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-22,28.11,1,"Weekend","Turkey","TU","Turkey",50.6733333333333,NA,NA,NA,"Turkey","TUR",20200322,3,1,2,1,2,1,0,NA,0,NA,2,1,1,1,3,0,NA,0,0,0,2,1,2,1,0,0,NA,947,21,65.74,65.74,72.86,72.86,1236,102.999382019043,0.272914258794319,670,566,0.282867062568924
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-23,34.07,2,"Week Day","Turkey","TU","Turkey",51.39,NA,NA,NA,"Turkey","TUR",20200323,3,1,2,1,2,1,0,NA,0,NA,2,1,1,1,3,0,NA,0,0,0,2,1,2,1,0,0,NA,1236,30,65.74,65.74,72.86,72.86,1529,111.282707214355,0.306157181585936,1236,293,0.264666445540425
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-24,31.73,3,"Week Day","Turkey","TU","Turkey",51.0366666666667,NA,NA,NA,"Turkey","TUR",20200324,3,1,2,1,2,1,0,NA,1,0,2,1,1,1,3,0,NA,0,0,0,2,1,2,1,0,0,NA,1529,37,69.71,69.71,77.62,77.62,1872,112.049819946289,0.2831776080962,1529,343,0.249272213052937
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-25,31.79,4,"Week Day","Turkey","TU","Turkey",50.51,NA,NA,NA,"Turkey","TUR",20200325,3,1,2,1,2,1,0,NA,1,0,2,1,1,1,3,0,NA,0,0,0,2,1,2,1,0,0,NA,1872,44,69.71,69.71,77.62,77.62,2433,113.82844543457,0.279279927601868,1872,561,0.243955526219804
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-26,32.46,5,"Week Day","Turkey","TU","Turkey",52.27,NA,NA,NA,"Turkey","TUR",20200326,3,1,2,1,2,1,0,NA,1,0,2,1,1,1,3,0,NA,0,0,0,2,1,2,1,0,0,NA,2433,59,69.71,69.71,77.62,77.62,3629,115.177864074707,0.281824986604593,2433,1196,0.248912387342422
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-27,31.78,6,"Week Day","Turkey","TU","Turkey",52.25,NA,NA,NA,"Turkey","TUR",20200327,3,1,2,1,2,1,0,NA,1,0,2,1,1,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,3629,75,72.48,72.48,80.48,80.48,5698,140.317932128906,0.22648566379103,3629,2069,0.250118494986163
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-28,26.33,7,"Weekend","Turkey","TU","Turkey",50.2666666666667,NA,NA,NA,"Turkey","TUR",20200328,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,5698,92,80.42,80.42,88.81,88.81,7402,140.539352416992,0.187349660768869,5698,1704,0.245686521090724
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-29,22.13,1,"Weekend","Turkey","TU","Turkey",48.2266666666667,NA,NA,NA,"Turkey","TUR",20200329,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,7402,108,80.42,80.42,88.81,88.81,9217,102.999382019043,0.214855658026264,7402,1815,0.242710817715614
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-30,31.91,2,"Week Day","Turkey","TU","Turkey",49.4466666666667,NA,NA,NA,"Turkey","TUR",20200330,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,9217,131,80.42,80.42,88.81,88.81,10827,111.282707214355,0.286747157746029,9217,1610,0.240639603605936
"country/region","Turkey","walking","Türkiye",NA,NA,2020-03-31,30.05,3,"Week Day","Turkey","TU","Turkey",51.49,NA,NA,NA,"Turkey","TUR",20200331,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,10827,168,80.42,80.42,88.81,88.81,13531,112.049819946289,0.268184277443769,10827,2704,0.238921097506789
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-01,30.81,4,"Week Day","Turkey","TU","Turkey",47.8533333333333,NA,NA,NA,"Turkey","TUR",20200401,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,13531,214,80.42,80.42,88.81,88.81,15679,113.82844543457,0.270670480321282,13531,2148,0.239054172218252
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-02,28.95,5,"Week Day","Turkey","TU","Turkey",49.1833333333333,NA,NA,NA,"Turkey","TUR",20200402,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,15679,277,80.42,80.42,88.81,88.81,18135,115.177864074707,0.251350380844208,15679,2456,0.241456462896151
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-03,31.58,6,"Week Day","Turkey","TU","Turkey",47.7066666666667,NA,NA,NA,"Turkey","TUR",20200403,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,18135,356,80.42,80.42,88.81,88.81,20921,140.317932128906,0.22506032921714,18135,2786,0.243954331819203
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-04,26.13,7,"Weekend","Turkey","TU","Turkey",51.8533333333333,NA,NA,NA,"Turkey","TUR",20200404,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,20921,425,80.42,80.42,88.81,88.81,23934,140.539352416992,0.185926571815061,20921,3013,0.244374141266127
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-05,21.94,1,"Weekend","Turkey","TU","Turkey",55.44,NA,NA,NA,"Turkey","TUR",20200405,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,23934,501,80.42,80.42,88.81,88.81,27069,103.016006469727,0.212976611614696,23934,3135,0.24116724344583
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-06,30.15,2,"Week Day","Turkey","TU","Turkey",53.1966666666667,NA,NA,NA,"Turkey","TUR",20200406,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,2,1,0,0,NA,27069,574,80.42,80.42,88.81,88.81,30217,111.282707214355,0.270931582765365,27069,3148,0.235933514182556
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-07,29.97,3,"Week Day","Turkey","TU","Turkey",52.4466666666667,NA,NA,NA,"Turkey","TUR",20200407,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,0,0,0,2,1,2,1,0,0,NA,30217,649,80.42,80.42,88.81,88.81,34109,112.049819946289,0.267470309317463,30217,3892,0.231222101178026
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-08,30.21,4,"Week Day","Turkey","TU","Turkey",52.7666666666667,NA,NA,NA,"Turkey","TUR",20200408,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,0,0,0,2,1,2,1,0,0,NA,34109,725,80.42,80.42,88.81,88.81,38226,113.82844543457,0.265399390149495,34109,4117,0.22958215213396
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-09,31.35,5,"Week Day","Turkey","TU","Turkey",51.7866666666667,NA,NA,NA,"Turkey","TUR",20200409,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,0,0,0,2,1,2,1,0,0,NA,38226,812,80.42,80.42,88.81,88.81,42282,115.177864074707,0.272187718116266,38226,4056,0.232747402354971
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-10,32.49,6,"Week Day","Turkey","TU","Turkey",51.6366666666667,NA,NA,NA,"Turkey","TUR",20200410,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,0,0,0,2,1,2,1,0,0,NA,42282,908,80.42,80.42,88.81,88.81,47029,140.317932128906,0.231545601528337,42282,4747,0.238159850354734
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-11,14.58,7,"Weekend","Turkey","TU","Turkey",53.8133333333333,NA,NA,NA,"Turkey","TUR",20200411,3,1,2,1,2,1,0,NA,2,0,3,0,2,1,4,2,0,0,0,0,2,1,2,1,0,0,NA,47029,1006,79.9,79.9,88.81,88.81,52167,140.55598449707,0.103730908734832,47029,5138,0.241931038648561
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-12,15.69,1,"Weekend","Turkey","TU","Turkey",53.1466666666667,NA,NA,NA,"Turkey","TUR",20200412,3,1,2,1,2,1,0,NA,2,0,3,0,2,1,4,2,0,1,0,0,2,1,2,1,0,0,NA,52167,1101,79.9,79.9,88.81,88.81,56956,102.999382019043,0.152331011045281,52167,4789,0.244441074500158
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-13,36.97,2,"Week Day","Turkey","TU","Turkey",54.2933333333333,NA,NA,NA,"Turkey","TUR",20200413,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,NA,56956,1198,80.42,80.42,88.81,88.81,61049,111.299331665039,0.332167313558208,56956,4093,0.247979745263026
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-14,34.1,3,"Week Day","Turkey","TU","Turkey",58.8233333333333,NA,NA,NA,"Turkey","TUR",20200414,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,NA,61049,1296,80.42,80.42,88.81,88.81,65111,112.973052978516,0.301841891503852,61049,4062,0.251523113587167
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-15,32.68,4,"Week Day","Turkey","TU","Turkey",55.9466666666667,NA,NA,NA,"Turkey","TUR",20200415,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,NA,65111,1403,80.42,80.42,88.81,88.81,69392,114.751678466797,0.284788862669716,65111,4281,0.254047242122589
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-16,36.88,5,"Week Day","Turkey","TU","Turkey",53.2533333333333,NA,NA,NA,"Turkey","TUR",20200416,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,NA,69392,1518,80.42,80.42,88.81,88.81,74193,112.545738220215,0.327688996342429,69392,4801,0.255524551928869
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-17,35.99,6,"Week Day","Turkey","TU","Turkey",58.0133333333333,NA,NA,NA,"Turkey","TUR",20200417,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,NA,74193,1643,80.42,80.42,88.81,88.81,78546,141.241149902344,0.254812425591862,74193,4353,0.256421091488304
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-18,14.23,7,"Weekend","Turkey","TU","Turkey",61.8666666666667,NA,NA,NA,"Turkey","TUR",20200418,3,1,2,1,2,1,0,NA,2,0,3,0,2,1,4,2,0,1,0,0,2,1,2,1,0,0,NA,78546,1769,79.9,79.9,88.81,88.81,82329,115.581428527832,0.123116664859125,78546,3783,0.256453364584975
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-19,17.34,1,"Weekend","Turkey","TU","Turkey",62.1866666666667,NA,NA,NA,"Turkey","TUR",20200419,3,1,2,1,2,1,0,NA,2,0,3,0,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,82329,1890,79.9,79.9,88.81,88.81,86306,104.216499328613,0.166384402774112,82329,3977,0.255337875002962
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-20,40.61,2,"Week Day","Turkey","TU","Turkey",62.2166666666667,NA,NA,NA,"Turkey","TUR",20200420,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,86306,2017,80.42,80.42,88.81,88.81,90980,112.499824523926,0.360978340827219,86306,4674,0.251485485709704
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-21,40.36,3,"Week Day","Turkey","TU","Turkey",56.8866666666667,NA,NA,NA,"Turkey","TUR",20200421,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,90980,2140,80.42,80.42,88.81,88.81,95591,112.973052978516,0.357253335515996,90980,4611,0.245344130177312
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-22,39.94,4,"Week Day","Turkey","TU","Turkey",54.4,NA,NA,NA,"Turkey","TUR",20200422,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,95591,2259,80.42,80.42,88.81,88.81,98674,113.845069885254,0.350827664652111,95591,3083,0.239685917946877
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-23,16.86,5,"Week Day","Turkey","TU","Turkey",52.36,NA,NA,NA,"Turkey","TUR",20200423,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,98674,2376,80.42,80.42,88.81,88.81,101790,115.177864074707,0.146382294336212,98674,3116,0.237282958559489
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-24,15.66,6,"Week Day","Turkey","TU","Turkey",52.25,NA,NA,NA,"Turkey","TUR",20200424,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,101790,2491,80.42,80.42,88.81,88.81,104912,140.317932128906,0.111603697135542,101790,3122,0.238150164216736
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-25,14.57,7,"Weekend","Turkey","TU","Turkey",53.77,NA,NA,NA,"Turkey","TUR",20200425,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,104912,2600,80.42,80.42,88.81,88.81,107773,140.55598449707,0.103659762706893,104912,2861,0.239996561071932
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-26,18.11,1,"Weekend","Turkey","TU","Turkey",57.8466666666667,NA,NA,NA,"Turkey","TUR",20200426,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,107773,2706,80.42,80.42,88.81,88.81,110130,103.92261505127,0.174264283005826,107773,2357,0.242135429593758
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-27,43.35,2,"Week Day","Turkey","TU","Turkey",59,NA,NA,NA,"Turkey","TUR",20200427,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,110130,2805,80.42,80.42,88.81,88.81,112261,112.414764404297,0.385625502394799,110130,2131,0.245408605285836
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-28,40.66,3,"Week Day","Turkey","TU","Turkey",59,NA,NA,NA,"Turkey","TUR",20200428,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,112261,2900,80.42,80.42,88.81,88.81,114653,113.18187713623,0.359244792795404,112261,2392,0.250648897726078
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-29,39.82,4,"Week Day","Turkey","TU","Turkey",61.6666666666667,NA,NA,NA,"Turkey","TUR",20200429,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,114653,2992,80.42,80.42,88.81,88.81,117589,115.045562744141,0.346123736111048,114653,2936,0.257156048494605
"country/region","Turkey","walking","Türkiye",NA,NA,2020-04-30,39.93,5,"Week Day","Turkey","TU","Turkey",60.4933333333333,NA,NA,NA,"Turkey","TUR",20200430,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,117589,3081,80.42,80.42,88.81,88.81,120204,116.309921264648,0.343306912822547,117589,2615,0.264229799171539
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-01,17.66,6,"Week Day","Turkey","TU","Turkey",58.1566666666667,NA,NA,NA,"Turkey","TUR",20200501,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,120204,3174,80.42,80.42,88.81,88.81,122392,141.241149902344,0.125034382771667,120204,2188,0.272076858967556
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-02,17.36,7,"Weekend","Turkey","TU","Turkey",59.0733333333333,NA,NA,NA,"Turkey","TUR",20200502,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,122392,3258,80.42,80.42,88.81,88.81,124375,141.362167358398,0.122805134672184,122392,1983,0.280816765871314
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-03,19.46,1,"Weekend","Turkey","TU","Turkey",58.06,NA,NA,NA,"Turkey","TUR",20200503,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,124375,3336,80.42,80.42,88.81,88.81,126045,103.92261505127,0.187254718238177,124375,1670,0.28961850462991
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-04,44.23,2,"Week Day","Turkey","TU","Turkey",57.7766666666667,NA,NA,NA,"Turkey","TUR",20200504,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,126045,3397,80.42,80.42,88.81,88.81,127659,112.205940246582,0.394185904086725,126045,1614,0.297651059990439
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-05,45.86,3,"Week Day","Turkey","TU","Turkey",59.12,NA,NA,NA,"Turkey","TUR",20200505,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,127659,3461,80.42,80.42,88.81,88.81,129491,113.18187713623,0.405188543964516,127659,1832,0.305120441731846
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-06,45.9,4,"Week Day","Turkey","TU","Turkey",59,NA,NA,NA,"Turkey","TUR",20200506,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,129491,3520,80.42,80.42,88.81,88.81,131744,114.960502624512,0.399267565399573,129491,2253,0.312953995789125
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-07,46.95,5,"Week Day","Turkey","TU","Turkey",58.0466666666667,NA,NA,NA,"Turkey","TUR",20200507,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,131744,3584,80.42,80.42,88.81,88.81,133721,116.101097106934,0.404388943514954,131744,1977,0.32140271114345
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-08,46.81,6,"Week Day","Turkey","TU","Turkey",57.7633333333333,NA,NA,NA,"Turkey","TUR",20200508,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,133721,3641,80.42,80.42,88.81,88.81,135569,141.241149902344,0.331418995330788,133721,1848,0.330717576775991
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-09,22.58,7,"Weekend","Turkey","TU","Turkey",57.5133333333333,NA,NA,NA,"Turkey","TUR",20200509,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,135569,3689,80.42,80.42,88.81,88.81,137115,141.153335571289,0.159967881089116,135569,1546,0.340912405525806
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-10,29.3,1,"Weekend","Turkey","TU","Turkey",60.49,NA,NA,NA,"Turkey","TUR",20200510,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,137115,3739,80.42,80.42,88.81,88.81,138657,104.131439208984,0.281375156461604,137115,1542,0.351793869717677
"country/region","Turkey","walking","Türkiye",NA,NA,2020-05-13,53.36,4,"Week Day","Turkey","TU","Turkey",70.1633333333333,NA,NA,NA,"Turkey","TUR",20200513,3,1,2,1,2,1,0,NA,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,2,0,0,NA,141475,3894,80.42,80.42,88.81,88.81,143114,115.045562744141,0.463816237038813,138657,4457,0.387960857043279
